the_geom,tract,left_cartodb_id,geo_id,state,county,cartodb_id,name,lsad,shape_area,shape_len,area_sqft,right_pop100_re,area_sq_mile,pop_density
0106000020E6100000010000000103000000010000000E000000E1CED619DFC351C016264B033F304540F7FD65DCD4C351C04B5BCE12643045404E6BDEC9A7C351C094E0CC7344304540E71736069DC351C0BEC2AE0B3F304540A27C98309AC351C06AA98BF84E304540A6F1EC0F94C351C010C51ED7863045405C7A564277C351C08C23965984304540C40DA66263C351C0A06C265470304540EB809AE788C351C0860A0C242830454081826F8099C351C08025DB300A30454039F5380EBCC351C00AB32499D52F454093F70AD0B6C351C0FBC5C780EC2F4540D31FCB2BD7C351C04C2B962023304540E1CED619DFC351C016264B033F304540,40200,192,1400000US25025040200,25,25,49,402,Tract,279665.5653,2813.556416,1545294.9,1606,0.055429821,28973.57374
0106000020E610000001000000010300000001000000100000009C1F779E78C751C022D86ED74B294540F9C61D705DC751C039C30ED76A29454095CCB2614DC751C0E850B01F62294540C6DC4B512EC751C0556AF5285C2945405E0A5F402FC751C0E09D81EB8A294540279619DF17C751C0C52B66101F2A454034D788EDEEC651C0C91A658EE52945403FC6B20DDCC651C0C6A82DCBD7294540346BEC9DD1C651C0D2296614CB294540E19FC7EE02C751C0092F8F386429454036EEA7E0F0C651C05C14F20A44294540DE046C770FC751C00CAFCD5834294540249D887B2CC751C0D1771B412A2945407E9AA2CD71C751C072FED4EB16294540DEC404E275C751C018285437172945409C1F779E78C751C022D86ED74B294540,120700,184,1400000US25025120700,25,25,50,1207,Tract,538792.5206,4038.339481,3201881.94,2014,0.114851697,17535.65726
0106000020E61000000100000001030000000100000013000000D28E14CC98C451C015087BF4862B454044C275E09CC451C0A4EB7842AF2B4540218EA77686C451C07D85B8019F2B4540EDF35A7D75C451C096309F20B12B45402DC59DEC66C451C0BB83328CBB2B45406B05FE7C5BC451C03FD15F1DC72B45403BEF763238C451C0E4DC4718062C45408BE0A27900C451C03AAF0AB8E72B45403EDAA032FEC351C017BFF146E62B45405C2BBEA431C451C0B09C8EFF022B4540AFBD33BE2FC451C0C4FD0EBBEF2A454091A17A6B60C451C0F9661B82E32A4540A995E3326EC451C06A284F90D82A4540013D01DA56C451C0F3DEA561F82A4540769371DF6AC451C04B9F6DA8182B4540980CDFDC5FC451C0C9F9BB73282B4540A28533DC80C451C0A933C83D5D2B45404A5FD1E7A3C451C03B0A1B81782B4540D28E14CC98C451C015087BF4862B4540,71201,126,1400000US25025071201,25,25,51,712.01,Tract,746505.3233,4353.427141,4329260.48,3131,0.155290833,20162.16885
0106000020E61000000100000001030000000100000011000000EC5086FD9EC451C03C5DAD4A22294540B57C944A78C451C06A2A821B29294540CC6C861C5BC451C0C2B75DBC1F294540296FE10852C451C01E69CCCB61294540F26F675C38C451C032BE14E126294540FAC82D3C2FC451C009191A321E2945403C384DF4F9C351C057EB03030829454035BC004EEFC351C06B21DD24062945402BBB389CF9C351C0F04202F4FB28454022524B9011C451C0D59B8079C8284540170F651C23C451C08DD185949F28454010B69E3C2CC451C0DE5353C895284540DB03B20E47C451C041BDD731AE2845405899D15966C451C0856F2DB0C728454097BA99EE75C451C048A35A41D32845404EC835C98FC451C0612CBD00FB284540EC5086FD9EC451C03C5DAD4A22294540,91300,51,1400000US25025091300,25,25,52,913,Tract,472099.0963,3329.173666,2825980.81,2499,0.101368101,24652.72576
0106000020E61000000100000001030000000100000011000000F3D14E58E2C651C09F93608DB32B4540B471E9D2BFC651C084A55B02F02B4540F0EEE6C3B3C651C03745B894F32B45406F8BBE0E9CC651C06A38E5EFDE2B454031E5C3D155C651C0E25C0777672B454011BC245D33C651C029383734652B4540F094FC4D28C651C040CB7D737F2B454035A66F44F7C551C093C33040A22B4540C9037A39ECC551C0875F7829752B45406D114679E6C551C0B76920E8682B4540503EA3AF20C651C0719469A33A2B4540694BA2CF47C651C0878B91B41B2B45400ABADB696BC651C0D1A75B1D002B454012C212B875C651C0149B938D072B4540AF3EB3B5BEC651C02FF119FF3E2B4540B419A2410AC751C074C5E8818F2B4540F3D14E58E2C651C09F93608DB32B4540,10300,74,1400000US25025010300,25,25,53,103,Tract,946585.9247,5006.26679,5480700.06,4861,0.19659304,24726.20597
0106000020E6100000010000000103000000010000001300000081C4B9C150C451C0FB6F3DE94428454010B69E3C2CC451C0DE5353C895284540170F651C23C451C08DD185949F28454022524B9011C451C0D59B8079C82845402BBB389CF9C351C0F04202F4FB28454035BC004EEFC351C06B21DD2406294540946A9FE6E4C351C0ECFEF9D7F2284540C0C8BD6BD0C351C0D8B30BB3D0284540180DAEEFC3C351C00F3B82E2C72845403CAE2215C6C351C0363A5D30B8284540FA56A391CFC351C0C2DDA04E792845406A8FFCDCD0C351C05A0EB03A722845407797BC55D7C351C05070B45549284540FAB9D0B4C4C351C0905950E108284540DE278BA4DDC351C045A035B4012845404AE4D7101CC451C0DE86B79734284540BDA26D7022C451C04761C0594A28454081581D7233C451C0506ED7F84C28454081C4B9C150C451C0FB6F3DE944284540,91200,36,1400000US25025091200,25,25,54,912,Tract,590662.0354,3537.180098,3483077.78,3234,0.124938209,25884.79559
0106000020E6100000010000000103000000010000000D0000008931855CA9C751C01032297AE0234540E80DD9B0A6C751C04263DC9F8B2445401DB09EB29AC751C0166EF84B8B24454075007F349CC751C024D4BC9179244540B34320CF2EC751C02C8C670DDE2345408A01197442C751C05AE24F1BD5234540E22D69C361C751C03A482EC896234540503A84B872C751C0D951D6A6B1234540988C942F68C751C013B30D677E234540FC28CA5180C751C000DAACBD4F23454072DAEE71A6C751C023661E697023454064DE1EF7ADC751C0F9AB4B57B02345408931855CA9C751C01032297AE0234540,110201,40,1400000US25025110201,25,25,55,1102.01,Tract,633906.1311,3981.664671,3747839.93,2051,0.134435243,15256.41604
0106000020E6100000010000000103000000010000001B00000050BACDC474C951C021C4AC18AE244540B570A3AB74C951C0FEB50914B1244540828F40B96DC951C0C69B99EAC9244540B36C2CB649C951C0122368EBE0244540493893C327C951C0AA45D3F9F0244540371A3599F1C851C05D0C1F4949254540A216E99AC9C851C05CA07CB08C25454056D14963B4C851C0A47776D9AF254540D19128B682C851C0C5631F7EFE2545409209BC0853C851C02EAAAFE42A264540343D8FE046C851C0B5D61A9DF3254540094F44D95BC851C094204225AE25454037AF62EE5AC851C04BDE1C209825454049116A882AC851C0895203B342254540ABC53FDF16C851C00DD04335252545406BD3AD47E1C751C0538A25529A254540B08F5A7EE0C751C06C0CC61B9925454016A35BE509C851C0C50789D51F254540AB7C29560DC851C02C851856F12445407BDAEC7E15C851C0E36D0111E2244540FDBC598121C851C0AB0C417DCB2445407B88A7902BC851C0F601A648BE244540A52D088ECBC851C012966DDFA3244540199560C8EAC851C0F61D6516A1244540BC2FD8B8FEC851C044535A12A0244540DC49462575C951C0F86DF27B9B24454050BACDC474C951C021C4AC18AE244540,110607,25,1400000US25025110607,25,25,56,1106.07,Tract,2103277.79,8259.826042,12606722.98,5077,0.45220391,11227.23597
0106000020E610000001000000010300000001000000120000002565766A2ECB51C043AA08E1D12C4540278BC665DCCA51C03F9AE87FB92C45408865A354C2CA51C095F17186E22C45408EA2520ABACA51C02D1D8597E02C45405C5553C895CA51C00EEB80B6D52C4540D938410C74CA51C0547DE1CCAF2C454057F89E1D70CA51C09B991F60AD2C45400FA90F7860CA51C07731EBABAB2C45404B568D9944CA51C001218C47A92C4540A65A5FEB52CA51C063FECF5E7D2C4540C4B92C2460CA51C09BF450F3552C4540794945BA9FCA51C0AF1BC651B92B4540A4C5F1CEA1CA51C019B9EA00882B4540C8244832ABCA51C0FE96376A852B45404C274354E1CA51C050EF1473102C45405489786000CB51C0C456E7305F2C45405C19632827CB51C04AC3232BBF2C45402565766A2ECB51C043AA08E1D12C4540,302,114,1400000US25025000302,25,25,57,3.02,Tract,1173751.859,5075.83121,6845240.11,3142,0.245539173,12796.32881
0106000020E610000001000000010300000001000000130000006A8FFCDCD0C351C05A0EB03A72284540FA56A391CFC351C0C2DDA04E792845403CAE2215C6C351C0363A5D30B8284540180DAEEFC3C351C00F3B82E2C7284540131F1766A1C351C06F5DC347C4284540980CB35DA1C351C0FB37FDF2C9284540EC620C5872C351C0BE146A17D3284540A767C23060C351C0BFE7B2EBDE2845400C23904E5DC351C0D03304E3E0284540BA7A3AC956C351C09FA046C7D5284540A8021EA853C351C066B5CD19512845405AA3DEAB56C351C0BF244A0A2C284540905942CF66C351C03A01A9DBD927454041DB6AD784C351C049555376FA2745402ACDEA758BC351C02E7BD04202284540F2368C47A9C351C0B3D6C2120F284540FAB9D0B4C4C351C0905950E1082845407797BC55D7C351C05070B455492845406A8FFCDCD0C351C05A0EB03A72284540,91100,50,1400000US25025091100,25,25,58,911,Tract,772070.083,3610.400775,4562470.46,4861,0.163656089,29702.53063
0106000020E6100000010000000103000000010000001800000062F6CE6740C451C0F497B0C1C2294540A0F0994011C451C0C1D5075C572A454098B57538BAC351C0924D45B9342A4540ECD21F9DBAC351C01122DC83102A4540AA84CF7EA4C351C0C58C060DFD294540B6CEADB9A3C351C0A3B621C7D6294540E9F12E6EA3C351C0B69783D6C329454075CF75C762C351C095D7DDCD53294540EDD068705BC351C0B20D42CC252945400037E7FF55C351C0DB54D462F02845400C23904E5DC351C0D03304E3E0284540A767C23060C351C0BFE7B2EBDE284540EC620C5872C351C0BE146A17D3284540980CB35DA1C351C0FB37FDF2C9284540131F1766A1C351C06F5DC347C4284540180DAEEFC3C351C00F3B82E2C7284540C0C8BD6BD0C351C0D8B30BB3D0284540946A9FE6E4C351C0ECFEF9D7F228454035BC004EEFC351C06B21DD24062945403C384DF4F9C351C057EB030308294540FAC82D3C2FC451C009191A321E294540F26F675C38C451C032BE14E126294540296FE10852C451C01E69CCCB6129454062F6CE6740C451C0F497B0C1C2294540,90700,3,1400000US25025090700,25,25,59,907,Tract,1953234.357,5662.899916,11544136.43,4275,0.414088866,10323.87091
0106000020E6100000010000000103000000010000001A0000000BC4143B1AC651C0E7EC885C702A45400CD43B670BC651C0B5CBDB9F8B2A454084E99716F5C551C0840A1A53B02A45405385020CCBC551C00A531A12F72A4540E22EDB696BC551C055D694B88E2B45401BC2B8C667C551C07E5DC250872B454003EDE7FA3EC551C0ADD72A37512B4540206F3BFA5FC551C05B7806F52D2B45409EA6255987C551C00F9D48A3022B4540AA8F4DD6A8C551C099E836C5E32A4540792837FA98C551C0191609A4C42A454011DD073F71C551C0DB3CB567962A454050992B4B74C551C020B9CE19512A4540F052B20C71C551C009C4BCC4582A4540B82583A44FC551C06EE892AB582A454001D3473657C551C0F58F0534112A45403B5EAC8A70C551C0626FE771182A4540244DAB5791C551C0933BB5C2F4294540891469739CC551C0F8893905F9294540B3DD19DCD6C551C0F42AEF703B2A45401E525A2BDAC551C051A704A73E2A454061C179E3A4C551C08DE71376512A4540306FC231CBC551C0B3997AE0632A454098C6E1EA00C651C08244E10D692A4540DA3BEFFD0DC651C0D57211876C2A45400BC4143B1AC651C0E7EC885C702A4540,80601,128,1400000US25025080601,25,25,60,806.01,Tract,1068699.401,6753.004237,6029101.2,4271,0.216264222,19748.99022
0106000020E6100000010000000103000000010000000C000000AA8F4DD6A8C551C099E836C5E32A45409EA6255987C551C00F9D48A3022B4540206F3BFA5FC551C05B7806F52D2B454003EDE7FA3EC551C0ADD72A37512B4540169EB3B112C551C0A4515BAD132B454035F411BEF7C451C0361AAD14022B4540787C079623C551C0D825CCD3B92A454048DFC2F528C551C0443F15C5AB2A454072CA8C2B2EC551C0C0CAA67B9D2A45409650E04A76C551C07DD3449BE32A4540792837FA98C551C0191609A4C42A4540AA8F4DD6A8C551C099E836C5E32A4540,80500,2,1400000US25025080500,25,25,61,805,Tract,447459.2439,3127.131716,2643088.91,3096,0.094807758,32655.55554
0106000020E6100000010000000103000000010000001200000001D3473657C551C0F58F0534112A45407DEEDAA337C551C0AB1249D40B2A4540AD5872512DC551C06E7990300C2A4540998B4FA912C551C0F2A22ABF0C2A454044761E4DF5C451C09F4D9CDD5A2A45405606DBA2CCC451C052D02D211F2A45408F579A3DD0C451C04609B30DDC294540921AFDDCD0C451C07C7E9B38B9294540CAAA5968E7C451C0AD06AC00DF294540E6D6F083F3C451C06EE1AC70CB294540A9ADAFE600C551C0FAD68499B629454013E5C9AA08C551C0C43FEA3D952945407F4A992A18C551C0B0758E1B7E294540ACD92D0439C551C04388F196AB294540EC3E14EB54C551C0E4C74606B9294540E97BB14B54C551C0C8FD8F87BE2945408DF89AAC51C551C0AAE10ED6FF29454001D3473657C551C0F58F0534112A4540,80300,127,1400000US25025080300,25,25,62,803,Tract,484997.906,3453.491385,2893472.78,1769,0.103789042,17044.1885
0106000020E610000001000000010300000001000000100000002E08F299ECC451C0EE821551132B454028C2D3B7CCC451C0E404B152412B45404A5FD1E7A3C451C03B0A1B81782B4540A28533DC80C451C0A933C83D5D2B4540980CDFDC5FC451C0C9F9BB73282B4540769371DF6AC451C04B9F6DA8182B4540013D01DA56C451C0F3DEA561F82A4540A995E3326EC451C06A284F90D82A454026DF6B239EC451C06F2C60CC962A45407EFE1518B2C451C0F79283BBB32A454042D0DC43C2C451C068DA01BB9A2A454036B3FD67CDC451C0262BE2CCAF2A4540AB7E3922DFC451C0FE6ACB9D992A4540B2B6F0A0D9C451C08E72A7AAD02A454035F411BEF7C451C0361AAD14022B45402E08F299ECC451C0EE821551132B4540,71101,102,1400000US25025071101,25,25,63,711.01,Tract,661499.7844,3544.039304,3904559.5,3753,0.140056784,26796.27438
0106000020E61000000100000001030000000100000009000000D120A46B26C551C06F8595EB6D2B4540C2C0B0A9F3C451C01B2383A0A32B4540A3971135D1C451C054241C446B2B454028C2D3B7CCC451C0E404B152412B45402E08F299ECC451C0EE821551132B454035F411BEF7C451C0361AAD14022B4540169EB3B112C551C0A4515BAD132B454003EDE7FA3EC551C0ADD72A37512B4540D120A46B26C551C06F8595EB6D2B4540,70900,107,1400000US25025070900,25,25,64,709,Tract,323129.0967,2206.540161,1802491.05,3329,0.064655462,51488.30263
0106000020E6100000010000000103000000010000001B000000FDA4B94C4DC851C0B58499D6A62D4540DDC9289831C851C0CC157BBABA2D454075E55D2EE2C751C084997EA5F32D4540B18CD9ACFAC751C0E4D32F49652E4540E65ADD04DFC751C09CE9088B8A2E454039DAEAE74DC851C0D849A6457D2E454043F352CE17C851C0DC5006BCCC2E4540DF703446EBC751C07325191C252F4540FC4658E196C751C0613CEC10FF2E45407E063F1D8FC751C07AD79E5BE82E4540492AD46185C751C0CE5A1798152E45409A900B2593C751C05AD04CC0AF2D4540435C42CD90C751C05823355B792D454022934FAA7DC751C0A222E7154F2D45401A24744353C751C0E53C2364202D4540899A745B22C751C05BAC9B560A2D4540A5E0AB3B16C751C00A04AD67082D4540A0704F9319C751C0B25B1E6ADB2C4540750FB03C48C751C08B97E95BE62C45403609F56569C751C07A8D0320EE2C4540751E0DC4B2C751C0218ADDD1FF2C45403EB3368FC3C751C0D483B7AF032D45403ECF4DB9C2C751C0EC9046240A2D454001C023B6BBC751C0F52ED61A4A2D45403C6A2006BAC751C053923906642D4540225FC4CA68C851C0082141D9942D4540FDA4B94C4DC851C0B58499D6A62D4540,803,170,1400000US25025000803,25,25,65,8.03,Tract,2129622.456,10069.72509,12465804.76,6584,0.447149165,14724.39293
0106000020E6100000010000000103000000010000000C000000CACFEE59D7C651C0F15D15889E2C454037F128B2D6C651C0F4638922A42C454017807D2079C651C081188A55832C4540B21BED2763C651C01AECF5D37F2C45409D6E238447C651C04606855E7F2C454000DE594755C651C04707156F642C45404F10DAAB8FC651C0429A45B6F32B454059FEF95FAEC651C086799E060C2C454035275776C1C651C0983584D9042C4540059602D4D4C651C04B01EA094B2C4540BC48EA93DCC651C0B3AD041A6C2C4540CACFEE59D7C651C0F15D15889E2C4540,10204,79,1400000US25025010204,25,25,66,102.04,Tract,475274.1259,2939.436486,2741497.18,3173,0.098337668,32266.37415
0106000020E6100000010000000103000000010000001000000059D7FCA36FC651C09F75B793882C45407C84210038C651C0325A3271AB2C45407D3D0B0742C651C0AD926954E02C4540856C535914C651C036E94D7ADF2C4540536D62D7F6C551C02A2FA2E9EC2C4540A6236823D7C551C090DDE45DF52C454091C5629CBFC551C0FE87FDB8FD2C4540941EA051BAC551C078785796E82C4540BFAEB56CADC551C039671F4AB42C45409A706E6AA0C551C0CE2E209A792C4540E124A298BCC551C0E4C23C997F2C454099663599F1C551C0F692D9907F2C45409D6E238447C651C04606855E7F2C4540B21BED2763C651C01AECF5D37F2C454017807D2079C651C081188A55832C454059D7FCA36FC651C09F75B793882C4540,10104,117,1400000US25025010104,25,25,67,101.04,Tract,521729.2421,3753.962079,3086172.34,4804,0.110701187,43396.10197
0106000020E6100000010000000103000000010000001200000004A9B96C74C851C051B4531A312D45404B31F8A754C851C03F14C877292D45405430C0C936C851C060E3BC20222D4540906CA96400C851C00F64BA11162D4540F46E8D7BF3C751C06C6C0F44162D45403ECF4DB9C2C751C0EC9046240A2D45403EB3368FC3C751C0D483B7AF032D4540E92238DBDCC751C01864FFC7092D4540E9BF0AB8E7C751C0004A457EFD2C4540B901B7B6F0C751C0926BEBA7FF2C45403EC514E813C851C0BB65E84CDA2C4540CA429BA73AC851C0B46FAAD6C22C45405DF02AC24DC851C0B42EE71DA72C4540D2E6EE7552C851C02B0EE82CB32C4540639A2C2460C851C0899AA641D12C4540959C9E7763C851C0188BB726DD2C45402143ADA069C851C0391E419DF22C454004A9B96C74C851C051B4531A312D4540,703,100,1400000US25025000703,25,25,68,7.03,Tract,322127.4731,3035.186605,1916064.65,2791,0.068729354,40608.55863
0106000020E610000001000000010300000001000000120000007FA0FC6EBAC851C0B68086ADD92C454083AB2B64AEC851C0410D7D57042D454093CD8BA19CC851C089716AA33A2D4540E5A11F7D93C851C07BAF9960382D454004A9B96C74C851C051B4531A312D45402143ADA069C851C0391E419DF22C4540959C9E7763C851C0188BB726DD2C4540639A2C2460C851C0899AA641D12C4540D2E6EE7552C851C02B0EE82CB32C45405DF02AC24DC851C0B42EE71DA72C454006FF755089C851C024B2627E6E2C45409A75169E97C851C0120A98A25C2C4540C428B27F9EC851C0BF87AF94652C4540E708C495B3C851C04133E0DA892C4540266A3387A4C851C04254B4AB902C45400A9E48BDA7C851C03FA700529B2C4540A868B7B3AFC851C0E675BC57AD2C45407FA0FC6EBAC851C0B68086ADD92C4540,704,183,1400000US25025000704,25,25,69,7.04,Tract,447868.8352,2826.225819,2580833.98,4801,0.09257467,51860.83855
0106000020E6100000010000000103000000010000000D000000A5E0AB3B16C751C00A04AD67082D454034745BCAF9C651C04181857AFA2C4540460A1AC39CC651C0BD669413ED2C45400BD6F2936AC651C0D6D7DB85E62C45407D3D0B0742C651C0AD926954E02C45407C84210038C651C0325A3271AB2C454059D7FCA36FC651C09F75B793882C454017807D2079C651C081188A55832C454037F128B2D6C651C0F4638922A42C454002D39F34D4C651C049F07538BA2C4540049BFA0AD2C651C009C59AEAC92C4540A0704F9319C751C0B25B1E6ADB2C4540A5E0AB3B16C751C00A04AD67082D4540,10103,171,1400000US25025010103,25,25,70,101.03,Tract,495711.5682,3720.444381,2938702.47,4569,0.105411434,43344.44405
0106000020E610000001000000010300000001000000170000006D114679E6C551C0B76920E8682B4540C9037A39ECC551C0875F7829752B454035A66F44F7C551C093C33040A22B45405529CDAFE6C551C0328B82DDB02B4540A5D55963D0C551C0260313B70A2C4540F3879F56D1C551C02016C58D5B2C454073B55980B6C551C0916A10CB662C454093028927BBC551C07D5B1765362C454088B3B2B5BEC551C098B9A2D11D2C454077158FFCC1C551C04DFC0F92052C454032C8FFE6C5C551C016FCFD9DED2B45405E44ACFBC7C551C00A900B7BDA2B4540B4F93006D6C551C0C60D8237A42B454048210D37E0C551C0832B97E4802B4540C95AB75ED3C551C033CF6246782B4540005D72158BC551C04897866BB52B4540B3ADADF36FC551C0A05729E3DF2B45408A3C30D461C551C0E0C88CF2CC2B4540E664925852C551C0035E0B45BA2B4540E22EDB696BC551C055D694B88E2B45405385020CCBC551C00A531A12F72A4540503EA3AF20C651C0719469A33A2B45406D114679E6C551C0B76920E8682B4540,10405,113,1400000US25025010405,25,25,71,104.05,Tract,680330.4566,6040.679055,3914567.54,5522,0.140415773,39326.06644
0106000020E6100000010000000103000000010000000B000000B4F93006D6C551C0C60D8237A42B45405E44ACFBC7C551C00A900B7BDA2B454032C8FFE6C5C551C016FCFD9DED2B454077158FFCC1C551C04DFC0F92052C454012D58E368EC551C00DD5FAB5F52B454074F881AE7DC551C08A1F8F4DF22B4540B3ADADF36FC551C0A05729E3DF2B4540005D72158BC551C04897866BB52B4540C95AB75ED3C551C033CF6246782B454048210D37E0C551C0832B97E4802B4540B4F93006D6C551C0C60D8237A42B4540,10404,118,1400000US25025010404,25,25,72,104.04,Tract,249677.4474,2174.672079,1472713.92,5817,0.052826337,110115.5289
0106000020E6100000010000000103000000010000000C00000008623CDA38C551C0BFEE342C462D454088ED2BF015C551C0154B19E2582D454009CC21FDF6C451C0A53EA7936C2D45406C415A63D0C451C028F0DC40812D45406A46529ACDC451C0898C224A7B2D45408BD4DEFAB0C451C0AD6F633F8B2D4540252D7AE3A4C451C0B0E76F067F2D4540FCD2928C9CC451C0ECE3C455652D4540E1DC69FCC2C451C0BBFEC797502D4540713E62BCE6C451C0756CC8073D2D4540867FCFD72CC551C02A92C615172D454008623CDA38C551C0BFEE342C462D4540,10801,145,1400000US25025010801,25,25,73,108.01,Tract,236039.3776,2507.556183,1376667.12,2783,0.049381132,56357.55756
0106000020E61000000100000001030000000100000014000000B721902C60C751C07C04A6B73F27454037554CF910C751C06F26226E4E274540961589230FC751C0092DDC442D274540A77790BDDEC651C0F2633176C2274540883D0914B1C651C0E854EA909B274540844F728A8EC651C0C9E5765089274540EA540C8E92C651C0063B09302C274540A5288CD992C651C09423FA0D13274540F842B56CADC651C041351FF0C02645400D1D7E6FD3C651C02C4C603C83264540A41E5308E4C651C0A0EF653387264540512F9E2633C751C007E1BC74932645407FD3516342C751C0EADDE52494264540DC144A404CC751C0950508C897264540517A2B1554C751C0A5BD0C569C264540FC5C81B053C751C0B207F609A0264540CB55172653C751C06A64A2D0B22645409B64163257C751C0E14673D2FB26454004A7D6C056C751C0DAA93E541A274540B721902C60C751C07C04A6B73F274540,120201,6,1400000US25025120201,25,25,74,1202.01,Tract,1330708.412,5056.301514,7743687.53,3439,0.277766536,12380.90105
0106000020E61000000100000001030000000100000016000000E10E118FC4C751C0BFCBCEFA94274540AD4EBDFDB9C751C0FAFD5D9B8D2745406D448B31B0C751C0D851C5DE8B2745409DC8397991C751C0011E54AD852745403E41ACE463C751C0B6482E6EA327454011FDA4F963C751C046C76F7D582745408B84D4B661C751C0FC9F168046274540B721902C60C751C07C04A6B73F27454004A7D6C056C751C0DAA93E541A2745409B64163257C751C0E14673D2FB264540CB55172653C751C06A64A2D0B2264540FC5C81B053C751C0B207F609A0264540517A2B1554C751C0A5BD0C569C2645404D819AB168C751C0F85AC689AF2645402F7A00C287C751C09974840EBA264540AF40569A94C751C04DCA8D93C22645406A4E7B9FAAC751C05E17D13DEB2645407F6DE335AFC751C09E18D4981027454076B9683BA6C751C0545AE76F42274540ED6D0E2DB2C751C0D6181CEA7727454085DABE0CC6C751C0E8F975FD82274540E10E118FC4C751C0BFCBCEFA94274540,120104,64,1400000US25025120104,25,25,75,1201.04,Tract,543858.2177,3534.824407,3124502.39,2095,0.112076088,18692.65812
0106000020E610000001000000010300000001000000160000004CA1B48F15C251C010E8722F3035454052E411D907C251C01797DE196D3545401106E947C3C151C0573BCCE847354540462EAB9674C151C05BDDF2EA1C3545407E4C7D772BC151C011F09F6AF4344540D91BA24621C151C0BEF1C8C7EE34454038C2870FECC051C0DB41B517D13445400FD3CF0EB8C051C010E3633DB5344540B524BAA0BEC051C04E8673ECA034454052F19FFCDDC051C065B7E8633E3445400A9F8F85E8C051C088A055151A344540F5AC264EEEC051C04BF7A7E5073445404B2EF4F928C151C0B316EBE3A13345402B1733DE56C151C0BC3CDC60A8334540E9D4D2BD4EC151C03286999CDA3345406E6B7157AFC151C0F7839FDFF733454011FAF849B5C151C0C287A6290234454016B863B2B8C151C046C279742334454069745759DBC151C0C5673E5585344540435067B801C251C04DF57631CD344540A50333A31FC251C04C36C4B3043545404CA1B48F15C251C010E8722F30354540,170100,69,1400000US25025170100,25,25,76,1701,Tract,2687067.015,7128.342164,15769722.4,7560,0.565660889,13364.89786
0106000020E61000000100000001030000000100000012000000EE99F3E32FCB51C05662C87BD52C4540FE9A44C021CB51C03371E61C3C2D45409B132E01F8CA51C079C60853942D4540C5D479A9D8CA51C05439ED7BD42D45401D1BF5DA6CCA51C0F8956567D12D4540E6D95C6C5ACA51C039829CD7D82D45406FCE795567CA51C09F685B23822D4540D284C6116BCA51C0727DAACE6A2D45401227D38382CA51C0261687A5812D454076213E9292CA51C0482B6C75392D4540A46EB4A9BACA51C0258375E4482D454045926055BDCA51C00E7247C3292D45407D253EB2B9CA51C01233CB83F42C45408EA2520ABACA51C02D1D8597E02C45408865A354C2CA51C095F17186E22C4540278BC665DCCA51C03F9AE87FB92C45402565766A2ECB51C043AA08E1D12C4540EE99F3E32FCB51C05662C87BD52C4540,301,166,1400000US25025000301,25,25,77,3.01,Tract,1047665.253,4927.924145,6159816.07,2740,0.220952972,12400.8289
0106000020E6100000010000000103000000010000001A000000141C9735B1BE51C091A3FE44652F4540237A27DA55BE51C0C124F412632F4540142E490F43BE51C0F13A4069A82F4540836E1B6327BE51C08C023339B52F4540B208DF313CBE51C0923FA25EF02F45408CC8D76663BE51C0783ECDA964304540A43B857B65BE51C0F63ECBBDC0304540ED0261CB3FBE51C092BF90B3CA304540FC18D1E638BE51C06A8803E44B3045406ADA144B16BE51C09956A3C60C304540B68335B401BE51C04B27363AE72F4540808B07BAE2BD51C0D03DF988392F454054394580D3BD51C0922EE129E42E4540E380C2B9F9BD51C006882BA14E2E4540D599EC6305BE51C0597053FF202E454042E6C49DCDBD51C0E6D20C43CB2D4540B2C84B1DE4BD51C01C452EABB02D4540911DE789E7BD51C0EC45DF6FB42D4540B6D7F10703BE51C09E6A4DF38E2D4540C39D6FE114BE51C0E33878F2792D4540E52B60E63BBE51C00F318C62B92D4540C5F887A06ABE51C0328D55F5F22D45407178B01875BE51C046CA8A4E962E454068063C1074BE51C077FF870F9D2E4540C50DA70359BE51C0C8E2EAE74D2F4540141C9735B1BE51C091A3FE44652F4540,180500,161,1400000US25025180500,25,25,78,1805,Tract,2418901.038,10337.86641,8425911.61,3883,0.302237955,12847.49296
0106000020E610000001000000010300000001000000140000002630FC5580BF51C0069921ACC63245401644CADC7CBF51C0B0F2C54FE33245409D57F69672BF51C059D0B9BE0F334540ABB1FBFD62BF51C0080798E13F334540A583BD175FBF51C06A2A9D68573345408503E17D55BF51C0F06FE19178334540F5ED5ADA36BF51C0EC7034D2813345405438A75A0BBF51C080C6581476334540B62E9B73F0BE51C0C1465D30B832454099E46836EDBE51C08A552E44AE324540F4329637DEBE51C00AAF37548032454062B2D4C2D3BE51C08543294C6032454043BF03F6BFBE51C06E5C33A4233245404159E620E8BE51C032B6DADD0332454037051878EEBE51C0601D4B77D73145408AEE0A7E1BBF51C06F79FBC8AD314540AFEA33BE2FBF51C0885D2409C231454088924CF73ABF51C09BC0D3D347324540B0966322A5BF51C035D7BE2D583245402630FC5580BF51C0069921ACC6324540,170800,160,1400000US25025170800,25,25,79,1708,Tract,1687363.241,5993.985447,9074299.73,5118,0.325495676,15723.71119
